ID;Fornecedor;Série;Número;Parc.;Vencimento;CCL;ObservaçãoOriginal;PLACA TRATATIVA;OPERAÇÃO;TIPO DO VEÍCULO;OBSERVAÇÃO DEFINITIVA;DATA DEFINITIVA MULTA;DATA CRIPTOGRAFADA;Vlr. Total;Vlr. Baixa;Vlr. Saldo;Mês / Ano Venc.
362217;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43630681;01/01/2025;03/04/2025;MULTAS DE TRÂNSITO;FPK0819- TRANSITAR EM VEL SUP A MAX PERMIT EM 20% A 50% - 04/02/2025 07:03;FPK0819;FRISA FRIG RIO DOCE S/A FAZ CARAIPE 27.497.684/0013-79;;TRANSITAR EM VEL SUP A MAX PERMIT EM 20% A 50%;04/02/2025;45692;117,14;117,14;0;01/04/2025
362269;DEPARTAMENTO DE EDIFICACOES E DE RODOVIAS DO ESTADO DO ESPIRITO SANTO - DER-ES;CF;93053;01/01/2025;02/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FQR0B93- EXECUTAR OP. CONVERSÃO A ESQ EM LOCAL PROIB PELA SINAL- 06/02/2025 12:19 ;FQR0B93;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;EXECUTAR OP. CONVERSÃO A ESQ EM LOCAL PROIB PELA SINAL;06/02/2025;45694;117,14;117,14;0;01/04/2025
362280;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43594473;01/01/2025;02/04/2025;MULTAS DE TRÂNSITO;FJP9001- TRASITAR EM VEL SUP A MAX PERMIT EM ATE 20%- 02/02/2025 11:13;FJP9001;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRASITAR EM VEL SUP A MAX PERMIT EM ATE 20%;02/02/2025;45690;78,1;78,1;0;01/04/2025
362286;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43611993;01/01/2025;02/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAL4J21- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 03/02/2025 11:29;TAL4J21;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;03/02/2025;45691;78,1;78,1;0;01/04/2025
363022;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1AA;1685542;01/01/2025;09/04/2025;MULTAS DE TRÂNSITO;ENU0G18- MULTA NIC- 18/01/2025 08:13;ENU0G18;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;MULTA NIC;18/01/2025;45675;156,2;156,2;0;01/04/2025
363024;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1AA;1548822;01/01/2025;09/04/2025;MULTAS DE TRÂNSITO;FTV9I13- MULTA NIC- 16/01/2025 08:08;FTV9I13;V E C DIAS INDUSTRIA DE FRALDAS 47.442.786/0001-60;;MULTA NIC;16/01/2025;45673;156,2;156,2;0;01/04/2025
363029;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1AA;1685552;01/01/2025;09/04/2025;MULTAS DE TRÂNSITO;CUI6J54- MULTA POR NÃO INDICAÇÃO- 18/01/2025 08:31;CUI6J54;NÃO LOCALIZADA;;MULTA POR NÃO INDICAÇÃO;18/01/2025;45675;234,28;234,28;0;01/04/2025
363030;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1AA;1597802;01/01/2025;09/04/2025;MULTAS DE TRÂNSITO;TAL2C19- MULTA NIC- 16/01/2025 08:52;TAL2C19;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;MULTA NIC;16/01/2025;45673;234,28;234,28;0;01/04/2025
363059;DEPARTAMENTO DE ESTRADAS DE RODAGEM;C;2637368;01/01/2025;14/04/2025;MULTAS DE TRÂNSITO;TAP5B92- TRANSITAR EM LOCAL/H NÃO PERMIT- 06/01/2025 14:40;TAP5B92;JBS SA - INDAIATUBA 02.916.265/0391-04;;TRANSITAR EM LOC;06/01/2025;45663;78,1;78,1;0;01/04/2025
363067;COMPANHIA DE ENGENHARIA DE TRAFEGO;3ZA;1038251;01/01/2025;15/04/2025;MULTAS DE TRÂNSITO;GIA7D28- TRANSITAR EM LOCAL/HOR N PERMIT- 21/01/2025 09:07;GIA7D28;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOC;21/01/2025;45678;78,1;78,1;0;01/04/2025
363068;COMPANHIA DE ENGENHARIA DE TRAFEGO;6ZA;1165820;01/01/2025;15/04/2025;MULTAS DE TRÂNSITO;GIA7D28- TRANSITAR EM LOCAL/HOR N PERMIT- 15/01/2025 06:42;GIA7D28;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOC;15/01/2025;45672;78,1;78,1;0;01/04/2025
363070;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;1812821;01/01/2025;23/04/2025;MULTAS DE TRÂNSITO;SVD7E29- TRANSITAR EM LOCAL/HOR N PERMIT- 01/02/2025 08:05;SVD7E29;AUSTER NUTRICAO ANIMAL LTDA 07.544.518/0001-35;;TRANSITAR EM LOC;01/02/2025;45689;104,13;104,13;0;01/04/2025
363075;DEPARTAMENTO ESTADUAL DE TRANSITO;SC;845841;01/01/2025;28/04/2025;MULTAS DE TRÂNSITO;BEE8E72- ESTACIONAR EM LOCAL/HOR DE ESTACIONAMENTO- 07/01/2025 10:00;BEE8E72;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;ESTACIONAR EM LOC;07/01/2025;45664;78,1;78,1;0;01/04/2025
363076;AGENCIA NACIONAL DE TRANSPORTES TERRESTRES - ANTT;EPM;20340;01/01/2025;29/04/2025;MULTAS DE TRÂNSITO;FII5E61- TRANSITAR COM VEIC EXCESSO DE PESO- 24/01/2025 08:48;FII5E61;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR COM VEIC EXCESSO DE PESO;24/01/2025;45681;250,46;250,46;0;01/04/2025
363082;DEPARTAMENTO DE ESTRADAS DE RODAGEM;5V;240420;01/01/2025;05/05/2025;MULTAS DE TRÂNSITO;DFI6J27- TRANSITAR EM LOCAL/HORARIO N PERMIT - 10/01/2025 08:41;DFI6J27;FLORA PRODUTOS DE HIGIENE E LIMPEZA SA 08.505.736/0003-95;;TRANSITAR EM LOC;10/01/2025;45667;156,2;156,2;0;01/05/2025
363094;DEPARTAMENTO DE ESTRADAS DE RODAGEM;C;2651973;01/01/2025;09/05/2025;MULTAS DE TRÂNSITO;FXF8198- TRANSITAR EM LOCAL/HOR N PERMIT- 05/02/2025 14:08;FXF8198;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM LOC;05/02/2025;45693;78,1;78,1;0;01/05/2025
363099;DEPARTAMENTO DE ESTRADAS DE RODAGEM;C;2650359;01/01/2025;09/05/2025;MULTAS DE TRÂNSITO;SFK5C35- TRANSITAR EM LOC/HOR PERMITIDO- 31/01/2025 12:10;SFK5C35;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM L;31/01/2025;45688;78,1;78,1;0;01/05/2025
363361;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARA;N;1366973;01/01/2025;10/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SES8J92- ULTRAPASSAR EM LINHA CONTINUA- 07/02/2025 11:50;SES8J92;NÃO LOCALIZADA;;ULTRAPASSAR EM LINHA CONTINUA;07/02/2025;45695;880,41;880,41;0;01/04/2025
363584;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;T;96738;01/01/2025;08/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAX5A81- DEIXAR CONDUTOR DE USAR O CINTO DE SEGURANÇA- 18/02/2025 16:15;TAX5A81;JBS S/A - APUCARANA 02.916.265/0385-66;;DEIXAR CONDUTOR DE USAR O CINTO DE SEGURANÇA;18/02/2025;45706;117,14;117,14;0;01/04/2025
364173;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;N;1724195;01/01/2025;09/04/2025;MULTAS DE TRÂNSITO;BAQ5134- MULTA NIC- 05/02/2025 09:00;BAQ5134;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;MULTA NIC;05/02/2025;45693;156,19;156,19;0;01/04/2025
364253;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43696223;01/01/2025;09/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAP3G30- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 09/02/2025 10:15;TAP3G30;AGV LOGISTICA S.A 02.905.424/0018-79;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;09/02/2025;45697;78,1;78,1;0;01/04/2025
364255;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43730941;01/01/2025;09/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFI9B06- AVANÇAR SINAL VERMELHO DO SEMAFORO- 12/02/2025 15:05;SFI9B06;JBS S/A - ITAPETINGA  02.916.265/0112-85;;AVANÇAR SINAL VERMELHO DO SEMAFORO;12/02/2025;45700;176,08;176,08;0;01/04/2025
364257;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DEER-MG;AI;9361623;01/01/2025;09/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GET2B25- DEIXAR DE ADENT AREAS DESTINA- 02/03/2025 15:18- DESC RESCISÃO;GET2B25;C.VALE - COOPERATIVA AGROINDUSTRIAL 77.863.223/0043-66;;DEIXAR DE ADENT AREAS DESTINA;02/03/2025;45718;117,14;117,14;0;01/04/2025
364816;DEPARTAMENTO DE ESTRADAS DE RODAGEM;O;485929;01/01/2025;11/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GGU9I21-  TRANSITAR EM LOCAL N PERMITIDOS P REGUL- 09/01/2025 07:36;GGU9I21;NÃO LOCALIZADA;;TRANSITAR EM LOCAL N PERMITIDOS P REGUL;09/01/2025;45666;104,12;104,12;0;01/04/2025
366816;DEPARTAMENTO DE ESTRADAS DE RODAGEM;G;8992155;01/01/2025;23/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;QNX1J76- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 31/01/2025 10:32 ;QNX1J76;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;31/01/2025;45688;104,13;104,13;0;01/04/2025
366827;DEPARTAMENTO DE ESTRADAS DE RODAGEM;X;1559501;01/01/2025;23/04/2025;MULTAS DE TRÂNSITO;DEI2C67- MULTA POR NÃO INDICAÇÃO- 18/01/2025 00:00;DEI2C67;JBS S/A - BARRETOS BTM 02.916.265/0033-47;;MULTA POR NÃO INDICAÇÃO;18/01/2025;45675;312,36;312,36;0;01/04/2025
366833;COMPANHIA DE ENGENHARIA DE TRAFEGO;SIC;2747872;01/01/2025;23/04/2025;MULTAS DE TRÂNSITO;TAN0F54- ESTACIONAR EM DESACORDO COM A REGUL- 12/02/2025 12:06;TAN0F54;LORENZO SILVEIRA ROOS 007.596.850-96;;ESTACIONAR EM DESACORDO COM A REGUL;12/02/2025;45700;117,14;117,14;0;01/04/2025
367091;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;Z;474788;01/01/2025;24/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FHE5B32- DEIXAR DE ADENTRAR A AREAS DESTINAS A PESAG- 15/01/2025 13:46;FHE5B32;FORTUNCERES S A 52.168.923/0010-41;;DEIXAR DE ADENTRAR A AREAS DESTINAS A PESAG;15/01/2025;45672;156,18;156,18;0;01/04/2025
367294;DEPARTAMENTO DE ESTRADAS DE RODAGEM;A;690589;01/01/2025;29/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SES3D46- TRANSITAR COM O VEICULO DANIFICAND- 19/02/2025 11:53- MOT N ESTA + NA EMPRESA;SES3D46;NÃO LOCALIZADA;;TRANSITAR COM O VEICULO DANIFICAND;19/02/2025;45707;234,78;234,78;0;01/04/2025
367296;DEPARTAMENTO DE ESTRADAS DE RODAGEM;A;690588;01/01/2025;29/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SES3D46- TRANSITAR COM O VEIC E OU CARGA C DIMENSOES SUP- 19/02/2025 11:53- MOT N ESTA + NA EMPRESA;SES3D46;NÃO LOCALIZADA;;TRANSITAR COM O VEIC E OU CARGA C DIMENSOES SUP;19/02/2025;45707;156,18;156,18;0;01/04/2025
367299;DEPARTAMENTO DE ESTRADAS DE RODAGEM;A;690587;01/01/2025;29/04/2025;MULTAS DE TRÂNSITO;SES3D46- TRANSITAR EM LOCAL/HORARIO NÃO PERMIT- 19/02/2025 11:53;SES3D46;NÃO LOCALIZADA;;TRANSITAR EM LOC;19/02/2025;45707;104,12;104,12;0;01/04/2025
368656;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DEER-MG;DT000I231H;1;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GJS4C96- DEIXAR O CONDUTOR DE USAR CINTO DE SEGURANÇA- 08/02/2025 08:53;GJS4C96;JBS S/A - COLÍDER  02.916.265/0178-01;;DEIXAR O CONDUTOR DE USAR CINTO DE SEGURANÇA;08/02/2025;45696;156,18;156,18;0;01/04/2025
368660;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DEER-MG;DT00C021H7;1;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GGY1J86- EM MOV DEIX DE MANTER LUZ ACES LUZ BAIXA- 08/02/2025 09:14;GGY1J86;JBS S/A - COLÍDER  02.916.265/0178-01;;EM MOV DEIX DE MANTER LUZ ACES LUZ BAIXA;08/02/2025;45696;78,1;78,1;0;01/04/2025
368665;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;N;1544861;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FFC5B97- DEIXAR DE CONS O VEIC NA FAIXA A ELE DESTINADA PELA SIN- 21/02/2025 17:40;FFC5B97;NÃO LOCALIZADA;;DEIXAR DE CONS O VEIC NA FAIXA A ELE DESTINADA PELA SIN;21/02/2025;45709;104,12;104,12;0;01/04/2025
368668;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43807078;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAX4C84- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 18/02/2025 10:02;TAX4C84;COCAMAR COOPERATIVA AGROINDUSTRIAL 79.114.450/0293-09;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;18/02/2025;45706;78,1;78,1;0;01/04/2025
368672;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43822174;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAX9E96- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 19/02/2025 14:21;TAX9E96;JBS S/A - ITAPETINGA  02.916.265/0112-85;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;19/02/2025;45707;78,1;78,1;0;01/04/2025
368673;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43823707;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FEJ4G65- TRANSITAR EM VELOCIDADE SUP A MAX 20%- 19/02/2025 19:04;FEJ4G65;FRISA FRIGORIFICO RIO DOCE S A - COLATINA 27.497.684/0001-35;;TRANSITAR EM VELOCIDADE SUP A MAX 20%;19/02/2025;45707;78,1;78,1;0;01/04/2025
368675;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43822638;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAO6F04- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 19/02/2025 19:42;TAO6F04;LAR COOPERATIVA AGROINDUSTRIAL - CASCAVEL 77.752.293/0142-29;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;19/02/2025;45707;78,1;78,1;0;01/04/2025
368677;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DEER-MG;DT000I231G;1;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GJS4C96- EM MOV DE MANTER ACES LUZ BAIXA- 08/02/2025 08:51;GJS4C96;JBS S/A - COLÍDER  02.916.265/0178-01;;EM MOV DE MANTER ACES LUZ BAIXA;08/02/2025;45696;104,13;104,13;0;01/04/2025
368679;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;M;36780;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFG8I48- ESTACIOBAR NOS ACOSTAMENTOS- 24/02/2025 16:36;SFG8I48;JBS S/A - DIAMANTINO 02.916.265/0104-75;;ESTACIOBAR NOS ACOSTAMENTOS;24/02/2025;45712;70,7;70,7;0;01/04/2025
368691;TIC-LOG - TERMINAL INDUSTRIAL, CARGAS E LOGISTICA DE CAMPINAS;MULTA;21;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO;MAIS DE 24H NO ESTACIONAMENTO- DLL6C91 18/02/2025;VERIFICAR;NÃO LOCALIZADA;;DLL6C91;18/02/2025;45706;253,28;253,28;0;01/04/2025
368693;TIC-LOG - TERMINAL INDUSTRIAL, CARGAS E LOGISTICA DE CAMPINAS;MULTA;22;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO;MAIS DE 24H NO ESTACIONAMENTO- CIB5F27 18/02/2025;VERIFICAR;NÃO LOCALIZADA;;CIB5F27;18/02/2025;45706;253,28;253,28;0;01/04/2025
369031;DEPARTAMENTO DE ESTRADAS DE RODAGEM;K;430950319;01/01/2025;30/04/2025;MULTAS DE TRÂNSITO;DAT5D47- MULTA NIC- 06/02/2025 15:06 ;DAT5D47;PRATI DONADUZZI E CIA LTDA 73.856.593/0001-66;;MULTA NIC;06/02/2025;45694;592,8;592,8;0;01/04/2025
369041;DEPARTAMENTO DE POLICIA FEDERAL - SUPERINTENDENCIA REGIONAL DO MS.;R;905594282;01/01/2025;02/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAV3I76- TRANSITAR EM VEL SUP A 20%- 31/01/2025 10:03;TAV3I76;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VEL SUP A 20%;31/01/2025;45688;104,13;104,13;0;01/05/2025
369049;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;R;905292928;01/01/2025;02/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FQS2C24- TRANSITAR EM VEL SUP A 20%- 30/01/2025 07:00;FQS2C24;SOLUTION PANI 19.307.829/0001-60;;TRANSITAR EM VEL SUP A 20%;30/01/2025;45687;104,13;104,13;0;01/05/2025
369055;DEPARTAMENTO DE POLICIA FEDERAL - SUPERINTENDENCIA REGIONAL DO MS.;R;903816598;01/01/2025;02/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GAY7E49- TRANSITAR EM VEL 20%- 25/01/2025 04:52;GAY7E49;LAR COOPERATIVA AGROINDUSTRIAL - ENTRE RIOS DO OESTE 77.752.293/0153-81;;TRANSITAR EM VEL 20%;25/01/2025;45682;104,13;104,13;0;01/05/2025
369057;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;R;903421348;01/01/2025;02/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FQS2C24- TRANSITAR EM VEL 20%- 25/01/2025 13:22;FQS2C24;SOLUTION PANI 19.307.829/0001-60;;TRANSITAR EM VEL 20%;25/01/2025;45682;104,13;104,13;0;01/05/2025
369435;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1U;815328;01/01/2025;05/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;DZE7629- TRANSITAR EM VEL SUP  20% A 50%- 06/02/2025 13:13;DZE7629;NÃO LOCALIZADA;;TRANSITAR EM VEL SUP 20% A 50%;06/02/2025;45694;117,14;117,14;0;01/05/2025
369439;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;5008261;01/01/2025;05/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GDS7E21- DEIX DE CONSEV O VEIC NA FAIXA DESTI- 14/02/2025 06:42;GDS7E21;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;DEIX DE CONSEV O VEIC NA FAIXA DESTI;14/02/2025;45702;78,1;78,1;0;01/05/2025
369441;DEPARTAMENTO AUTONOMO DE ESTRADAS DE RODAGEM;TE;2168867;01/01/2025;05/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FTV9I13- DEIXAR O CONDUTOR DE USAR CINTO SEGURANÇA- 10/02/2025 17:50;FTV9I13;ARCOR DO BRASIL LTDA 54.360.656/0017-01;;DEIXAR O CONDUTOR DE USAR CINTO SEGURANÇA;10/02/2025;45698;156,18;156,18;0;01/05/2025
369444;DEPARTAMENTO ESTADUAL DE TRANSITO;E;29600181;01/01/2025;05/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;CUI5H03- TRANSITAR EM VELOCIDADE SUP A MAX 20%- 27/01/2025 18:52;CUI5H03;LAR COOPERATIVA AGROINDUSTRIAL ( UIR BOM JESUS) 77.752.293/0146-52;;TRANSITAR EM VELOCIDADE SUP A MAX 20%;27/01/2025;45684;78,09;78,09;0;01/05/2025
369447;DEPARTAMENTO ESTADUAL DE TRANSITO;F;433852517;01/01/2025;05/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GEA9I56- AVANÇAR SINAL VERMELHO - 21/01/2025 10:28;GEA9I56;JBS S/A - DIAMANTINO 02.916.265/0104-75;;AVANÇAR SINAL VERMELHO;21/01/2025;45678;234,77;234,77;0;01/05/2025
369450;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;T;77449;01/01/2025;06/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;BEY6I76- DIRIGIR VEICULO SEGURANDO O TELEFONE CELULAR- 21/02/2025 11:38;BEY6I76;NÃO LOCALIZADA;;DIRIGIR VEICULO SEGURANDO O TELEFONE CELULAR;21/02/2025;45709;234,78;234,78;0;01/05/2025
369451;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;S;106345;01/01/2025;07/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAV1J66- AVANÇAR O SINAL VERMELHO DO SEMAFORO- 11/04/2025 10:56;TAV1J66;COCAMAR COOPERATIVA AGROINDUSTRIAL 79.114.450/0293-09;;AVANÇAR O SINAL VERMELHO DO SEMAFORO;11/04/2025;45758;176,08;176,08;0;01/05/2025
369819;DEPARTAMENTO DE ESTRADAS DE RODAGEM;N;107911;01/01/2025;07/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFE0H95- ESTACIONAR SOBRE A FAIXA DE PEDESTRE- 11/02/2025 10:34;SFE0H95;JBS S/A - BARRETOS BTM 02.916.265/0033-47;;ESTACIONAR SOBRE A FAIXA DE PEDESTRE;11/02/2025;45699;156,18;156,18;0;01/05/2025
369824;DEPARTAMENTO DE ESTRADAS DE RODAGEM;R;5917455;01/01/2025;07/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAL4J21- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT EM ATÉ 20%- 14/02/2025 12:39;TAL4J21;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT EM ATÉ 20%;14/02/2025;45702;104,12;104,12;0;01/05/2025
369964;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;5199381;01/01/2025;07/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FYU0H73- DEIXAR DE CONSERVAR O VEICULO NA FAIX A ELE DESTI- 14/02/2025 06:21;FYU0H73;AB BRASIL IND E COM DE ALIM LTDA 60.934.551/0009-01;;DEIXAR DE CONSERVAR O VEICULO NA FAIX A ELE DESTI;14/02/2025;45702;78,1;78,1;0;01/05/2025
369987;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;2291791;01/01/2025;07/05/2025;MULTAS DE TRÂNSITO;FVL4C76- CONDUZIR VEIC C/ DEFEITO NO SIST DE ILUMINAÇÃO- 26/02/2025 21:55;FVL4C76;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;CONDUZIR VEIC;26/02/2025;45714;78,1;78,1;0;01/05/2025
370062;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1Y;6749292;01/01/2025;07/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAO2J43- DEIXAR DE ADENTRAR A AREAS DE PESAG- 23/01/2025 16:02;TAO2J43;LAR COOPERATIVA AGROINDUSTRIAL - ROLANDIA  77.752.293/0150-39;;DEIXAR DE ADENTRAR A AREAS DE PESAG;23/01/2025;45680;117,14;117,14;0;01/05/2025
370069;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;2925141;01/01/2025;08/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GDR8E96- DEIXAR DE CONSERVAR NAS FAIXAS DESTINADAS- 22/01/2025 10:32;GDR8E96;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;DEIXAR DE CONSERVAR NAS FAIXAS DESTINADAS;22/01/2025;45679;78,1;78,1;0;01/05/2025
370099;COMPANHIA DE ENGENHARIA DE TRAFEGO;SIC;2717532;01/01/2025;08/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GHL2G93- TRANSITAR EM LOCAL/HORARIO NÃO PERMITIDO- 18/02/2025 18:08 N AUTORIZADO;GHL2G93;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM LOC;18/02/2025;45706;78,1;78,1;0;01/05/2025
370132;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;3521591;01/01/2025;08/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GIQ5F41- DEIXAR DE CONSERV NA FIAXA DESTINADA- 30/01/2025 11:14;GIQ5F41;AB BRASIL IND E COM DE ALIM LTDA 60.934.551/0009-01;;DEIXAR DE CONSERV NA FIAXA DESTINADA;30/01/2025;45687;78,1;78,1;0;01/05/2025
370133;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;2117201;01/01/2025;19/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GIQ5F41- DEIXAR DE CONSERVAR NAS FAIXAS DA DIREITA- 30/01/2025 12:16;GIQ5F41;AB BRASIL IND E COM DE ALIM LTDA 60.934.551/0009-01;;DEIXAR DE CONSERVAR NAS FAIXAS DA DIREITA;30/01/2025;45687;78,1;78,1;0;01/05/2025
